id,label,degree,community,followersCount,klout_score,pageranks,eigencentrality,x,y,z
3917,dyanjae,11,0,779.0,53.0,0.000237229004723,0.106044600359,67.747398,-254.211197,-121.726234
3922,Happy2BMom1,3,3,1536.0,56.0,0.000228895487306,0.00680391369211,354.821777,202.635529,-337.210968
3931,kylegadda,4,3,282.0,41.0,0.000186509551009,0.225767861987,371.088806,-393.711273,-314.098175
3935,patricklooney1,3,3,148.0,44.0,0.000172121973413,0.221859894355,127.147629,-2.014773,-157.476379
3936,davidpwil,4,3,0.0,0.0,0.000163376872339,0.0,470.351013,-388.238098,-137.815933
3937,HollyW81333596,7,3,1335.0,57.0,0.000286886302632,0.206968015512,179.499924,-412.843903,144.578247
3939,LanceSilver1,16,3,13858.0,63.0,0.000172579953135,0.0201088317872,105.380585,378.259064,-277.99173
3940,PatVPeters,4,3,61670.0,68.0,0.000202729105197,0.101954995289,-28.377729,545.70459,-255.152084
3949,srcbean,4,1,1880.0,52.0,0.000585989805572,0.0200476398795,-264.383057,1115.118042,392.241241
3956,rosheenamend,4,0,891.0,54.0,0.000452452330036,0.252043942737,210.547684,28.503269,-449.012451
3964,LibertyBritt,3,1,60023.0,63.0,0.000163376872339,0.0,6.047724,944.947998,875.242004
3972,SallyClimer1,5,13,179.0,36.0,0.00057072877501,0.0976265149632,179.308075,504.343048,1350.810669
3976,Callisto1947,14,1,209166.0,71.0,0.000207272178346,0.0408337168269,47.621887,504.088562,-181.578903
3978,MaeveReston,8,1,17297.0,63.0,0.000168005904918,0.0022679712307,-376.282135,842.167175,153.239639
3979,Want2BNTexas,5,1,6028.0,50.0,0.000262856989828,0.012725900149,-444.013947,1060.519531,230.32103
3981,seanhannity,4,3,1273734.0,89.0,0.000163376872339,0.0,-141.708633,154.43718,58.876907
3983,BigBrotherNoNo,4,3,1202.0,53.0,0.000188969021556,0.0383053091991,268.029816,94.120705,-353.794739
3986,Jacobsac2015,3,8,898.0,51.0,0.000421082736052,0.0247792219585,355.481354,-503.993378,179.021851
3988,angelabai99,10,0,350.0,43.0,0.000364670212453,0.474364895083,293.005829,-309.551331,-250.79306
3989,Trump_time,13,3,0.0,0.0,0.000163376872339,0.0,216.837677,-160.257324,19.543039
3990,firefighter9228,7,0,942.0,49.0,0.000196991282285,0.0426256169561,89.932167,-444.859833,-63.070854
3992,UPSTATENYTRUMP,3,3,159.0,41.0,0.000213514392385,0.0412954923918,616.05658,-278.058411,-324.631622
3994,kennedy3210,7,3,198.0,43.0,0.000220938677665,0.0430859291126,465.789734,-151.432602,-80.861252
3999,MonikaBosa,3,7,35.0,38.0,0.000269429092702,0.0157160415503,-1257.657593,-307.827942,1362.403076
4000,dhrxsol1234,3,3,0.0,0.0,0.000163376872339,0.0,-88.369499,367.446808,-159.442886
4003,AGirl4Bernie,6,7,1095.0,57.0,0.000163376872339,0.0,-1064.745361,-193.282883,1207.130249
4011,bguarino58,13,3,2187.0,54.0,0.000750502226445,0.594857550849,266.431885,-42.01804,-252.891968
4018,asydtasyhfhotm1,5,9,13.0,33.0,0.000163376872339,0.0,284.683075,-148.316055,-686.533936
4023,WillysBaldSpot,4,3,1464.0,56.0,0.000163376872339,0.0,437.55484,-408.268646,-435.439392
4030,andscan,6,0,1616.0,49.0,0.000178269001477,0.023360100358,435.024475,-113.964859,101.443344
4039,Rock4Trump,5,3,365.0,48.0,0.000201736622531,0.175717979497,467.026215,-104.984375,-255.436478
4043,TrevorHughes,15,1,4540.0,57.0,0.000163376872339,0.0,-340.274658,836.864563,116.831322
4046,JVER1,16,1,11633.0,67.0,0.000353550483737,0.510997317301,-210.55603,766.509583,-152.988129
4047,AidanKing_,6,7,4435.0,56.0,0.00018844509257,0.0180733783683,-1207.859497,-217.961578,1403.662354
4050,Juliet777777,7,3,15802.0,0.0,0.000182992961176,0.113292661109,444.029236,-173.564804,-223.235672
4053,sewpc123,6,1,2763.0,50.0,0.000321622239015,0.0782037307498,11.089375,313.949615,-174.169693
4059,TrumpD2016,6,3,0.0,0.0,0.000163376872339,0.0,485.906738,-374.131683,-5.510225
4061,brokencarpenter,6,7,108.0,44.0,0.000284639880087,0.0289936308036,-1071.383057,-315.822906,1394.40332
4063,dwinegar1957,3,1,2854.0,54.0,0.000255082413208,0.0374831490648,-249.780853,1114.054077,-76.347939
4069,skookerG,3,4,9464.0,64.0,0.000177878885752,0.00592198645685,155.000641,-27.736372,2038.022461
4072,alicetweet,5,1,0.0,0.0,0.000163376872339,0.0,-163.504044,1007.601563,53.854313
4073,spubu2,12,1,72.0,18.0,0.000577940534282,0.0921074985858,-193.118179,882.853943,-105.018478
4077,whois_johngalt,3,1,1910.0,48.0,0.000326675180392,0.0206564810503,-374.358826,636.542419,100.540062
4081,TrumpUntamed,12,0,2821.0,62.0,0.000191324362567,0.036307904273,67.205704,-343.485626,-394.026855
4085,FrankieRusso1,7,9,25105.0,53.0,0.000202825467604,0.147449036792,483.10022,-295.451172,-346.398407
4086,RosemryS,11,3,2723.0,62.0,0.000215127294705,0.140417480329,457.893646,-350.946716,-119.514992
4089,pennybishop16,12,0,2348.0,59.0,0.000248812633448,0.170000277414,279.036713,-376.979614,-122.214027
4090,freedomusa_,16,0,1647.0,53.0,0.000577103759271,0.478850318634,-26.745892,-139.731888,-56.164757
4093,Laneybaby004,20,3,4268.0,61.0,0.00067312996293,0.482072890406,347.513245,-126.951538,-337.262848
4095,MasonJClark99,3,3,325.0,39.0,0.000205099073875,0.00680391369211,-468.284332,622.832336,-37.971596
4099,BalconyBreeze,9,3,4473.0,45.0,0.00028152999046,0.135659302515,111.818649,267.197632,-137.569229
4100,ggbootsrock,4,3,1583.0,54.0,0.00018923074845,0.150084888483,83.231529,-10.331922,-397.360504
4102,MetalDanIRL,4,7,413.0,48.0,0.000178319036493,0.013570505545,-1213.320801,-318.300537,1375.756714
4103,NyniaChance,3,7,3274.0,58.0,0.000338093922466,0.0104305010802,-1246.095459,-345.189056,1477.824463
4110,mattlockeshow,4,3,0.0,0.0,0.000163376872339,0.0,272.605408,81.696098,266.268311
4116,Tech_Movie_Nerd,4,7,485.0,46.0,0.000240109435596,0.0122607171982,-1167.837036,-216.133026,1237.842896
4123,ajbuckner85,12,11,1395.0,46.0,0.000542592722858,0.0933242620642,-565.42511,602.552307,98.450012
4124,dennygirltwo,3,7,18052.0,49.0,0.00020251630258,0.0109620456785,-605.513672,391.714691,774.48584
4125,WorkingAgainPAC,3,13,0.0,0.0,0.000163376872339,0.0,373.152496,508.546112,1436.198853
4128,kyleraccio,4,3,3408.0,57.0,0.000360743720881,0.060523102647,143.484695,-448.91275,125.169815
4131,kittycoyne,4,0,0.0,0.0,0.000163376872339,0.0,391.970032,-413.711365,-324.760376
4132,MargaretCrowth1,3,0,188.0,44.0,0.000355861694082,0.0156191160821,299.665955,-576.301453,-121.175262
4133,StefanWestbrook,3,11,0.0,0.0,0.000163376872339,0.0,-506.332428,445.388092,415.395233
4137,MoveOn,6,7,155356.0,85.0,0.000163376872339,0.0,-1281.137939,-174.814529,1197.148804
4141,Txsleuthe,6,11,3628.0,57.0,0.000348300316811,0.0205233641616,-844.244873,734.937866,255.345444
4149,peggenze,5,1,1254.0,47.0,0.000290968436288,0.0461772235125,-521.838867,941.012024,108.209854
4155,taiping2,5,4,7719.0,46.0,0.000368823390256,0.0174651646854,97.153313,-65.455246,2212.645752
4157,uniquelady12455,3,3,1839.0,45.0,0.000201668714548,0.110443176612,502.836334,-313.86377,-1.702277
4164,michaelbickle,3,3,1497.0,58.0,0.000163376872339,0.0,-120.585045,-142.026184,-471.560486
4166,LeAnn_Wallace,3,1,1217.0,49.0,0.000163376872339,0.0,-508.675507,971.399231,130.648071
4167,creepingsharia,3,3,0.0,0.0,0.000163376872339,0.0,99.675064,677.658997,-386.480713
4172,Mnbumper,6,3,350.0,46.0,0.000317112627208,0.205780464611,114.522705,-174.450882,-431.452148
4178,LegInsurrection,6,1,0.0,0.0,0.000163376872339,0.0,-470.38324,1010.283691,-19.655979
4180,amandar98716291,14,3,270.0,45.0,0.000419786670282,0.584822685634,92.285339,-220.30455,-285.25354
4185,CassandraRules,3,7,61302.0,79.0,0.000167130141998,0.0022679712307,-1252.487061,-296.326599,1437.783203
4186,ChiariGirl357,3,7,1211.0,53.0,0.000290269879476,0.00900326662649,-1322.517822,-267.474457,1446.105347
4187,Margee11,3,3,2054.0,60.0,0.000164575409442,0.031501395507,136.159897,-28.747118,-636.755554
4196,learjetter,3,11,7436.0,61.0,0.000163376872339,0.0,-119.154221,409.053406,-380.426147
4198,BooyahBoyz,4,8,0.0,0.0,0.000163376872339,0.0,23.014,-27.964781,50.048611
4201,morerye,9,7,471.0,48.0,0.000649980786736,0.053804180658,-1079.459351,-182.462769,1185.416992
4202,deejohnston53,13,3,1320.0,53.0,0.00044269868457,0.627854257321,227.646927,-116.480103,-375.985992
4216,JaayZen,4,8,5041.0,59.0,0.00020138955507,0.148399200512,35.320744,-125.358749,214.906586
4219,SooperMexican,9,1,50331.0,66.0,0.000163376872339,0.0,-387.054596,1047.021729,67.669128
4220,bluemoongirlz,4,1,913.0,46.0,0.000196660535489,0.0117081617716,-213.556717,909.549683,57.410542
4222,ace2blue,5,11,854.0,55.0,0.000351217418038,0.0159147324243,-594.970703,625.03009,117.347427
4228,MattMackowiak,3,1,11701.0,61.0,0.000166553876504,0.00365401522615,-568.494812,936.193909,3.483376
4237,terry_keele,7,0,54.0,42.0,0.000419423814195,0.192810055572,170.380753,-166.686081,-14.377361
4238,itsmesteph11,3,1,606.0,52.0,0.0001912845976,0.00680391369211,-173.448746,1097.803833,137.525406
4248,Aikenbound,7,1,2959.0,40.0,0.000229063830887,0.019152003366,-320.538574,976.189697,206.914825
4260,AG_Conservative,3,11,23352.0,64.0,0.000163376872339,0.0,-714.342651,760.315613,138.742691
4262,Ohboyboy22,8,3,1325.0,52.0,0.000238873035934,0.162310419049,245.790283,-115.22023,-299.44342
4267,AmericanMex067,7,3,1475.0,54.0,0.000280660507629,0.204022717236,159.095428,-371.202515,-262.823578
4273,GodandtheBear,9,7,4676.0,62.0,0.000663683353146,0.0416358082762,-971.572388,-199.319763,1218.104614
4274,teamtrump1,20,0,1096.0,50.0,0.000205341902738,0.12323823985,290.364014,-431.464081,-21.40896
4276,AdamParkhomenko,10,4,0.0,0.0,0.000163376872339,0.0,47.903988,-41.404949,2038.254272
4279,shipman96,6,7,4937.0,61.0,0.000340327241844,0.0212735583821,-1096.295288,-274.591248,1171.41272
4289,thompsoncheri22,4,3,292.0,46.0,0.000169784483575,0.213000815727,123.19175,-7.847968,-6.182103
4290,truthlovin,4,3,508.0,37.0,0.00053301956552,0.186115842477,468.263306,-98.021965,183.197205
4291,georgehenryw,10,6,3522.0,57.0,0.000699757521774,0.0632636417053,306.016998,565.750305,421.003815
4296,MikeSmi45806110,4,4,18.0,0.0,0.000187254581827,0.209609806856,-217.847473,-202.660706,776.790955
4301,DennisMeadors,11,1,1043.0,51.0,0.00088391409573,0.105583853766,-434.670624,1044.80957,-47.940762
4304,RachelnRay,3,3,244.0,40.0,0.00017607408988,0.166673986672,26.698961,13.063515,-325.978424
4308,RandStudents,6,11,0.0,0.0,0.000163376872339,0.0,-411.460999,356.514954,445.207306
4315,JamesOKeefeIII,6,3,0.0,0.0,0.000163376872339,0.0,-393.284271,454.432343,-170.759018
4318,coolepairc,7,7,184.0,48.0,0.000238209139775,0.0073080304523,-1213.661743,-132.255981,1400.473999
4321,barbya1,3,13,561.0,51.0,0.000203855206383,0.00860670197201,370.564636,61.166924,-18.592358
4324,IanMolony,8,7,2670.0,60.0,0.000238470447611,0.0242027993825,-1288.441528,-254.025406,1483.963745
4325,paastiche,3,7,420.0,51.0,0.000228571811383,0.0213472539144,-1229.893921,-248.748001,1478.042358
4329,AspireVM,9,7,3149.0,60.0,0.000266608525201,0.0238441846548,-1195.615479,-358.821655,1327.14978
4330,wolfeprowler1,5,7,2646.0,54.0,0.00029641564111,0.024992349698,-948.088135,-304.981232,1101.32019
4331,mbhouse,7,1,1070.0,54.0,0.000261154761607,0.0177659593706,-476.22226,997.226929,71.148491
4339,DysonPeggy,4,1,240.0,38.0,0.000211315933083,0.0172523377534,-165.081772,792.614746,12.485539
4341,LessaStone,3,3,693.0,44.0,0.000173673420163,0.130035008567,413.799225,-137.327667,-362.147064
4347,DCBuffkin,8,0,3003.0,52.0,0.000199600372709,0.264268026673,308.450195,-293.717194,-60.518921
4350,Kathleen2ndA,6,3,132.0,35.0,0.000252195055806,0.291888467379,239.745163,9.24809,-312.706482
4355,Owlie17,5,3,1614.0,52.0,0.000315244693375,0.238698713283,350.237091,-287.893188,-549.843262
4359,AJSpiker,5,11,2377.0,52.0,0.000163376872339,0.0,-625.578125,442.595795,530.619263
4360,sam_atbo,3,3,849.0,51.0,0.00018571678046,0.00592198645685,503.999908,-58.390812,-479.677673
4361,Bush041,6,3,2679.0,51.0,0.000559175246815,0.0480334707022,444.623596,24.07641,-407.652649
4363,Christo20722105,3,3,231.0,46.0,0.000203602714254,0.169122656305,150.167999,-267.053406,-632.998596
4379,VickiGP1,5,1,3711.0,59.0,0.000210260549746,0.214133747337,-400.37204,987.365051,-168.805969
4386,TeamTrumpGA,5,3,0.0,0.0,0.000163376872339,0.0,415.770721,-187.873596,-469.350311
4387,KevinRSchroeder,9,3,2466.0,56.0,0.00017186344227,0.00365401522615,339.254425,-113.464081,-485.459595
4388,LRbullies,13,3,1497.0,60.0,0.000440636476735,0.27657427146,519.085388,-139.506607,-240.812653
4389,kimscloset,13,7,575.0,49.0,0.000413024162148,0.0603511478985,-960.394348,-153.196533,1101.679443
4391,sakotheAmerican,9,0,1148.0,46.0,0.000264140411729,0.213422205744,314.434418,-422.215668,-203.014267
4397,JJMCCABE2,14,7,1656.0,55.0,0.000421807594559,0.0512577366654,-1232.855469,-261.59729,1400.078369
4400,amina_eve,3,7,0.0,0.0,0.000163376872339,0.0,-1046.099243,-327.177979,1216.009155
4405,NMPRadio,5,3,0.0,0.0,0.000163376872339,0.0,197.93512,182.992996,-237.596985
4409,jwgimh,4,0,654.0,44.0,0.000209820464795,0.0946582531571,41.024422,117.751762,-344.695618
4410,rockrexx,6,0,561.0,46.0,0.000204097367765,0.15439134179,199.295715,-219.861618,-188.632141
4416,SebastianJRusso,5,3,648.0,53.0,0.000196349111863,0.0193751944169,129.71582,-12.241572,-86.389259
4417,PeggyBurgess17,5,3,435.0,42.0,0.00023806031701,0.152115555041,119.327835,-258.650757,-356.75412
4418,PaulaFeese,5,0,1280.0,56.0,0.00025021725339,0.0122607171982,112.551598,-354.966797,272.089569
4419,ZeroSum2016,4,11,789.0,50.0,0.00021429623071,0.00453594246141,-566.226563,395.069611,524.068726
4420,pookeypies7,4,0,156.0,41.0,0.000210056427426,0.0449190295507,130.686249,-173.13208,436.032715
4421,InGodIDoTrust,9,3,12923.0,57.0,0.000169944689435,0.00365401522615,288.608734,66.351326,-64.585167
4422,TrumpRoyalty,3,0,247.0,43.0,0.00018787681216,0.0472124202651,126.196701,-133.024185,100.958839
4430,BCP229,5,0,0.0,0.0,0.000163376872339,0.0,138.570297,-150.085175,165.008667
4435,BSVLMJ,5,0,2539.0,52.0,0.000167905504334,0.22612361852,-135.24852,32.186768,-136.438568
4436,JBumpy1,4,0,32.0,21.0,0.000311710903718,0.0762804282472,-51.004223,254.13414,-41.61451
4438,hurrystyles94,6,7,11387.0,43.0,0.000293003868145,0.0382295799135,-1075.046265,-292.671509,1425.396362
4440,SuzieQt154320,4,1,4537.0,50.0,0.000294136991455,0.0440162287212,-471.359955,801.503113,-146.854034
4443,LouPederi,7,3,374.0,45.0,0.000244296094595,0.13748914285,418.384491,-361.458282,-196.687027
4451,Africanfighter,7,4,1318.0,60.0,0.000247607466253,0.00818995768756,151.742828,-4.363065,2218.443604
4452,Gabbiedrice78K,3,4,212.0,41.0,0.000300532358179,0.0135983225273,178.820389,-40.007607,2293.134766
4453,kelliecarlson33,3,11,1143.0,52.0,0.000639251939002,0.0123766667974,-2001.321655,1052.078613,-79.573669
4464,Trump_Wins,7,3,1799.0,57.0,0.000361819989195,0.157098503039,365.838776,-417.048279,-254.423782
4470,MicahTNDC,7,11,1635.0,53.0,0.000163376872339,0.0,-804.202332,756.982178,268.835754
4471,Val_Mack,4,11,1649.0,53.0,0.000186392587558,0.00592198645685,-805.550171,702.967773,226.947556
4475,TX4MarcoRubio,3,11,322.0,42.0,0.000255179216417,0.00898469958262,-563.881165,434.415466,364.355133
4476,sunnyboneoh,3,7,966.0,47.0,0.000202977074345,0.0220183649139,-1300.596191,-288.257446,1379.212891
4482,Goldthinkers,5,0,2868.0,54.0,0.000163376872339,0.0,77.008438,26.831127,-182.499878
4483,kimberly010960,5,0,382.0,48.0,0.000336612942703,0.0954414503212,-134.591248,-208.299652,175.570755
4486,Gema7414Mario,4,0,0.0,0.0,0.000163376872339,0.0,145.894302,-322.676544,-346.674988
4491,JackieMcReath1,9,3,893.0,52.0,0.000769824627545,0.521454611563,259.83252,-236.514786,-411.08902
4494,inyourface34,3,11,3547.0,61.0,0.000214111010813,0.0310345179172,-8.547992,-54.50716,98.502403
4507,TLHUBER,4,4,88.0,43.0,0.000226312429327,0.0767613646283,171.817535,69.121742,140.742462
4510,bsg1949,4,8,0.0,0.0,0.000163376872339,0.0,572.149658,-5.774518,-260.283478
4513,DriverPost,3,1,3845.0,48.0,0.00017788293661,0.0158178550916,-345.229584,1067.612793,89.927002
4517,shayEspinoza817,4,4,609.0,54.0,0.000220913628192,0.0104579289183,118.503128,-35.310989,2118.11377
4520,MuncTomm,3,3,127.0,48.0,0.000208631018229,0.0199433836979,322.538055,35.843807,-385.882202
4535,MyInfoLaura1,11,3,43.0,35.0,0.0002509157227,0.479637703911,-14.944821,-106.870682,-48.69463
4536,BrookeSammon,4,11,2549.0,58.0,0.000163376872339,0.0,-916.56073,751.214722,286.007965
4539,byrum_karen,4,3,243.0,48.0,0.0003025090994,0.0287584057948,130.790131,-202.094788,240.083572
4541,CaGramps63,8,3,1414.0,46.0,0.000248733325353,0.223699459627,172.600708,-157.355042,-223.04715
4551,Learntobesafe,3,12,2068.0,59.0,0.000436954860772,0.00686323393481,592.320557,299.065155,14.97641
4552,mikeb275,3,12,601.0,53.0,0.000534790894345,0.00563604509708,533.15625,212.676117,59.596107
4565,conens46,5,1,0.0,0.0,0.000163376872339,0.0,-160.903275,943.140259,-5.53384
4569,kenif537,4,7,295.0,47.0,0.000207103043813,0.0187741928909,-1198.780151,-259.944733,1439.130615
4571,AERatterree,8,3,0.0,0.0,0.000163376872339,0.0,375.933868,71.067566,-260.036102
4572,CritchleyBob,10,3,650.0,55.0,0.000610803257096,0.12102305235,109.799332,228.981888,-223.027405
4584,Barbara4Freedom,4,1,1551.0,54.0,0.000188427747912,0.0132300169092,-304.240601,1016.205261,128.269394
4589,GregsBMC,6,0,718.0,58.0,0.000177908138553,0.120375808951,33.251598,-361.606659,-274.070679
4592,hapkidobigdad,4,11,10817.0,62.0,0.000193147911365,0.025459159777,-149.418488,344.630463,-70.194664
4593,BassAckwardsUSA,3,3,4652.0,45.0,0.000271200088951,0.0206514082476,-386.454285,581.257935,-78.908783
4595,BennytheKite,5,1,11216.0,56.0,0.00021609877836,0.116542096531,-294.353088,801.841675,112.767471
4598,ArtoftheDealPAC,15,0,3182.0,55.0,0.000163796270602,0.00407075951061,234.048279,-176.148651,110.360687
4599,DavesSpataro,4,3,1636.0,44.0,0.000186391233861,0.145126392978,314.813812,-11.501017,114.071312
4602,cdubgma,4,7,89.0,39.0,0.000905064836221,0.0347423234291,-1057.235352,-181.164658,1251.870117
4607,BarbaraJensen1,6,3,3712.0,61.0,0.000184463090937,0.03130854449,379.345001,-413.282562,-120.09079
4608,johnkurkosky,8,3,727.0,54.0,0.000309903426406,0.162197397226,448.635803,-323.304352,-136.799698
4610,Socialismkills,3,1,11271.0,59.0,0.00036694660677,0.00864163129022,-521.569092,975.377014,65.798279
4623,TexasTribune,5,1,0.0,0.0,0.000163376872339,0.0,-245.847549,965.699768,57.791016
4624,theGuruWithin,5,7,1870.0,57.0,0.000222441018007,0.0196561201262,-1125.005615,-363.480835,1336.653198
4627,Angry_White_Goy,3,3,2279.0,61.0,0.000270845763612,0.0158337168031,-35.508678,481.525757,-207.303497
4630,JamesCMiller7,5,0,184.0,28.0,0.000225541413072,0.20305108737,430.347107,-376.237854,-305.733887
4634,TYCapitalism,3,1,4295.0,48.0,0.000187556110926,0.0109620456785,-435.654816,1050.143799,117.127892
4642,deneenborelli,4,1,39317.0,66.0,0.000163376872339,0.0,120.634911,354.839264,-410.787415
4643,blueocean5454,6,1,2936.0,61.0,0.000352839588267,0.13595397082,-21.755554,609.568726,-370.375061
4647,jack_supernova,8,9,1933.0,51.0,0.000534468755382,0.22759401396,376.241486,34.126133,-172.896942
4648,NatureGuy101,5,4,0.0,0.0,0.000163376872339,0.0,125.665321,-51.311829,2218.232666
4650,magnifier661,29,3,1691.0,58.0,0.00051094730507,0.481762207099,277.162262,-173.225174,-434.702362
4662,RobinEnochs,3,11,3321.0,56.0,0.000231121529517,0.0121961998495,-174.355576,334.659332,105.478104
4664,MalyndaNyc,5,7,417.0,50.0,0.000193449954644,0.00592198645685,-1159.031006,-174.382095,1375.221191
4671,shawgerald4,11,0,10961.0,61.0,0.000163857394752,0.0022679712307,103.030731,-310.759888,-407.077881
4672,americasgreat,8,3,1414.0,47.0,0.000199837189638,0.0328683409675,82.008209,-303.86319,-478.807129
4673,WendyDamron,3,1,1675.0,55.0,0.000226662783102,0.0678186350025,-304.451904,1001.754089,-117.386368
4674,jonnans,9,1,657.0,49.0,0.000374588431039,0.0288446800281,-204.219803,875.608032,-234.316788
4675,JudicialWatch,4,3,0.0,0.0,0.000163376872339,0.0,291.397247,499.681458,-53.543926
4684,SydneyCadeWest,3,3,687.0,49.0,0.00029959617012,0.117550573922,552.48175,-217.902756,-402.358856
4689,theblacks4Trump,10,0,3263.0,55.0,0.000168005904918,0.0022679712307,447.791534,-251.960632,-172.388977
4694,aheffne,6,7,807.0,53.0,0.000317353608953,0.0904552875121,-1206.585938,-260.848541,1457.405884
4698,clariceblackman,11,3,416.0,47.0,0.000165191073015,0.0408736895238,27.80114,-309.864563,21.172287
4699,frLarousse2,5,3,1884.0,53.0,0.000181164152921,0.202440228506,106.472023,-408.68631,-187.051819
4700,Michael31300435,3,3,1461.0,50.0,0.000189719599088,0.0495488355808,-50.293144,361.406555,-250.008408
4704,GSCAtlanta,3,0,651.0,45.0,0.000326764260112,0.191314538326,579.945618,-245.379089,-121.320259
4723,rsslobodien,13,1,0.0,0.0,0.000163376872339,0.0,-325.569763,893.506165,191.748611
4730,Tea4Freedom,16,0,6166.0,0.0,0.000305668010718,0.143997298604,184.964767,-228.877502,60.447083
4731,KimJennerjahn,3,3,121.0,34.0,0.000202934106901,0.183317128699,372.835205,-401.785339,-219.498398
4740,news3jessica,6,1,0.0,0.0,0.000163376872339,0.0,-448.162048,988.741028,-1.37477
4747,PugCzar,3,1,1664.0,48.0,0.000189469094692,0.077601858732,-332.13446,984.454285,-202.165939
4753,TrippSteve,16,0,603.0,50.0,0.000382365692219,0.0827652222754,198.479935,-114.925964,-418.037933
4754,NobamaDotCom,3,0,6049.0,52.0,0.000199194300796,0.0287665466865,-0.07034,-278.778503,-399.440674
4758,DavidJONeill,18,0,2493.0,57.0,0.000163376872339,0.0,428.27005,-309.940063,-121.498047
4781,joandan15584329,5,3,933.0,53.0,0.000272507746702,0.0352277109725,476.91095,-405.852386,-185.207443
4782,CNM_Michael,12,1,0.0,0.0,0.000163376872339,0.0,-407.437592,1036.020752,-63.798538
4792,CNNSitRoom,5,0,155044.0,86.0,0.000198094616683,0.0022679712307,-240.48114,-71.159088,282.986145
4803,PlaysTrumpCard,15,0,9445.0,68.0,0.000513741045534,0.428968752956,424.977936,-317.357025,-269.145416
4814,Redheadedbird,7,8,1790.0,51.0,0.000215352406146,0.0311976740654,349.093475,-170.164459,54.741467
4815,CelebrateTheWin,4,3,4622.0,61.0,0.000173810222936,0.102810014753,104.333473,-212.811508,-427.973358
4824,Vel154,3,7,115.0,24.0,0.000207037065984,0.00680391369211,-722.015259,-85.543274,794.242188
4828,4Site,14,3,0.0,0.0,0.000163376872339,0.0,208.44722,-25.227589,22.509321
4838,ExposeHillary,6,3,1518.0,58.0,0.000163376872339,0.0,292.16806,-562.20105,-281.609497
4855,SpreadButter,3,9,26334.0,0.0,0.000246847190037,0.0204707450577,121.85601,539.335083,-383.006531
4860,crosswindlive,4,1,7223.0,60.0,0.000163376872339,0.0,-283.7388,1053.588989,-204.161163
4861,16feelthebern,7,7,732.0,48.0,0.000163376872339,0.0,-1188.506592,-399.455597,1376.241943
4862,frazzledma25,3,7,227.0,46.0,0.000309417933665,0.0122817280264,-1136.519409,-490.013672,1303.706177
4865,iamagift30,5,0,2791.0,58.0,0.000174814146688,0.0697606998148,175.937103,27.565174,-104.260292
4870,DumpTrump22,3,11,924.0,46.0,0.000188904625533,0.00453594246141,-534.217285,551.877014,201.228439
4878,teed_chris,7,3,4065.0,61.0,0.000194068699432,0.0965468150087,373.653778,67.198158,-247.28772
4879,BradleyHobbs7,5,3,239.0,24.0,0.000353931461675,0.0843232239316,195.598145,178.647308,-483.297363
4880,NPRdeabs,3,10,1645.0,45.0,0.000163376872339,0.0,-342.087891,548.9953,818.619751
4884,MarkAlmost,4,1,0.0,0.0,0.000163376872339,0.0,-83.364685,765.310242,-309.331024
4886,Hitlery_Cuntoon,5,3,766.0,50.0,0.000178090703182,0.137332975695,136.510406,-73.896065,27.823658
4887,NIGANAA70,5,9,472.0,46.0,0.000248295184994,0.0429149487799,46.607422,61.997608,-355.475677
4890,NCForBernie,7,7,0.0,0.0,0.000163376872339,0.0,-1261.023926,-323.05896,1307.424561
4898,hmmngbrd508,9,0,816.0,53.0,0.000278628756959,0.142815483261,298.213287,-162.931015,-57.012913
4900,ManMet80,6,4,1489.0,56.0,0.000437116565977,0.0360116654381,134.530685,-43.23978,1991.756348
4907,MikkiL,4,3,5161.0,66.0,0.000186588859139,0.0540448206837,-82.346962,355.412537,-266.721893
4908,mariluna329,5,7,1401.0,50.0,0.000390401167106,0.0395035118323,-1258.37207,-296.559235,1335.979736
4909,tponews,14,0,3790.0,62.0,0.000163376872339,0.0,628.98114,-178.871521,-130.701294
4910,TracyLeeKhan,4,9,841.0,44.0,0.000632581642126,0.196619979981,580.186279,-268.197449,-422.835144
4911,smskinner3059,5,7,164.0,41.0,0.000257600431135,0.0338283058363,-1156.394165,-230.329712,1201.078125
4912,thespaceking12,4,7,68.0,38.0,0.000196608132657,0.00907188492281,-1210.419189,-269.848206,1401.07251
4915,Tonyher9,6,0,69.0,23.0,0.000205248249896,0.206882940211,44.705788,-430.736511,-207.012924
4920,len_volkel,9,0,664.0,49.0,0.00069706932682,0.288964029986,323.643524,-208.45108,-387.79126
4924,Freedomrings22,8,0,1263.0,55.0,0.000446106218733,0.127911957348,559.189575,-99.138649,-168.069397
4925,Lisa_Luerssen,9,0,4448.0,49.0,0.000197661982135,0.199549660416,288.978088,-308.071259,-232.794754
4926,ArcherfishNB,4,0,772.0,55.0,0.00020170917221,0.0406333947792,159.605576,-510.544861,-485.147797
4927,edwhitesox,9,3,2723.0,55.0,0.000339050318644,0.0266510793296,230.701263,-377.379547,-529.464355
4928,Carledavis1967,7,1,3417.0,60.0,0.000163376872339,0.0,-130.816971,1106.706421,-36.840229
4939,QuieroUSA,7,1,400.0,48.0,0.000348458194052,0.155212803813,-189.002182,884.802979,-51.18528
4948,JSWardell,5,1,1999.0,41.0,0.000257175690391,0.00680391369211,-467.747375,1099.14209,44.187969
